price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated
360000,2,1.0,880,1165,0,0,3,8,880,0,2005,0,98122,47.6192,-122.29700000000001,1640,3825,0,0
440000,3,1.5,1270,1443,0,0,3,8,1270,0,2007,0,98115,47.699,-122.31700000000001,1270,1413,0,0
408000,3,2.25,1950,7221,0,0,4,8,1950,0,2006,0,98188,47.431000000000004,-122.285,2310,8125,0,0
820000,4,2.5,3170,3862,0,0,3,8,3170,0,2008,0,98034,47.6705,-122.145,2840,4181,0,0
360000,2,2.5,1233,1244,0,0,3,7,963,270,2007,0,98136,47.5533,-122.381,1230,1300,1,0
339990,3,2.5,2570,4600,0,0,3,8,2570,0,2014,0,98092,47.2582,-122.196,2570,5000,0,0
515000,3,2.0,1560,1020,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,0,0
541000,3,1.75,1630,1166,0,0,3,8,1020,610,2013,0,98107,47.6646,-122.367,1420,1670,1,0
375000,4,2.5,2510,7245,0,0,3,9,2510,0,2007,0,98146,47.5096,-122.363,1830,8900,0,0
320000,4,2.5,2223,5780,0,0,3,8,2223,0,2010,0,98042,47.3586,-122.15700000000001,1690,7766,0,0
325000,2,2.25,1230,1058,0,0,3,7,1160,70,2008,0,98027,47.5325,-122.073,1240,817,1,0
740000,5,2.75,3050,7520,0,0,3,8,3050,0,2014,0,98056,47.5245,-122.184,2180,10800,0,0
450000,5,2.75,2710,6220,0,0,3,8,2710,0,2014,0,98038,47.3555,-122.061,2530,4759,0,0
455000,4,2.5,2090,4400,0,0,3,8,2090,0,2011,0,98118,47.5403,-122.286,2090,3430,0,0
292500,3,2.5,1440,1068,0,0,3,8,1160,280,2006,0,98106,47.5393,-122.361,1580,1483,1,0
530000,4,2.75,2740,7872,0,0,3,10,2740,0,2015,0,98056,47.4954,-122.17200000000001,1220,6300,0,0
829995,5,3.25,3360,6120,0,0,3,9,3360,0,2014,0,98074,47.607,-122.053,3230,5398,0,0
395000,4,2.75,2280,5013,0,0,3,8,2280,0,2009,0,98019,47.7333,-121.976,2130,5121,0,0
859990,4,2.75,3520,5500,0,0,3,9,3520,0,2014,0,98074,47.6181,-122.056,3340,5500,0,0
342500,2,1.5,1320,826,0,0,3,8,1100,220,2008,0,98144,47.5879,-122.304,1340,1213,1,0
743000,4,2.75,3410,5838,0,0,3,9,3410,0,2012,0,98053,47.6931,-122.022,3420,7048,0,0
345000,3,2.25,2730,9388,0,0,3,7,1390,1340,1975,0,98030,47.3785,-122.185,2255,5701,1,0
443000,3,2.5,1780,2778,0,0,3,8,1530,250,2007,0,98126,47.5487,-122.37200000000001,1380,1998,1,0
260000,3,2.5,1427,4337,0,0,3,7,1427,0,2009,0,98042,47.3857,-122.162,1443,4347,0,0
810000,4,2.5,2910,6555,0,0,3,9,2910,0,2005,0,98033,47.6659,-122.17200000000001,2910,10419,0,0
570000,4,2.75,3250,5600,0,0,3,8,3250,0,2011,0,98059,47.4806,-122.125,2730,5667,0,0
840000,2,2.5,1680,975,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977,0,0
950000,3,2.5,2280,2296,0,0,3,9,1890,390,2013,0,98112,47.6256,-122.29899999999999,1390,4000,1,0
572800,3,2.5,3310,4682,0,0,3,9,2380,930,2015,0,98065,47.5201,-121.885,2660,5166,1,0
305000,3,3.0,1290,1112,0,0,3,7,1290,0,2008,0,98125,47.7282,-122.296,1230,9000,0,0
445000,4,2.5,2170,6000,0,0,3,7,1630,540,2008,0,98106,47.5589,-122.365,1720,5668,1,0
801000,4,3.5,3290,8059,0,0,3,9,3290,0,2012,0,98029,47.5573,-122.02,3290,10758,0,0
711000,3,2.5,2550,5376,0,0,3,9,2550,0,2004,0,98052,47.6647,-122.083,2250,4050,0,0
268500,3,2.25,1140,977,0,0,3,7,850,290,2008,0,98126,47.5439,-122.375,1140,976,1,0
320000,4,2.5,2300,3825,0,0,3,7,2300,0,2012,0,98042,47.3594,-122.08200000000001,2110,3825,0,0
500000,4,3.25,2670,5001,0,0,3,9,1640,1030,2013,0,98108,47.5666,-122.29299999999999,1610,5001,1,0
631625,4,2.5,2440,6651,0,0,3,9,2440,0,2014,0,98117,47.6971,-122.37100000000001,1350,7653,0,0
850000,2,2.5,1611,2210,0,2,3,10,1611,0,2005,0,98109,47.6291,-122.34700000000001,2070,2182,0,0
600000,3,3.5,2710,3290,0,0,3,8,1650,1060,2006,0,98027,47.5367,-122.072,2440,3290,1,0
988500,3,2.75,2015,16807,1,4,3,9,2015,0,2007,0,98166,47.45,-122.37700000000001,1780,12310,0,0
430236,4,3.25,3444,5166,0,0,3,8,2714,730,2014,0,98023,47.2966,-122.348,2848,5182,1,0
689500,4,2.5,2050,2772,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.01100000000001,1800,2886,0,0
175003,3,1.5,1390,1882,0,0,3,7,1390,0,2014,0,98108,47.5667,-122.29700000000001,1490,2175,0,0
459000,2,2.5,1240,1249,0,0,3,8,1240,0,2006,0,98107,47.6718,-122.38600000000001,1240,2500,0,0
358000,3,3.25,1410,1442,0,0,3,8,1360,50,2006,0,98125,47.7183,-122.31700000000001,1500,1200,1,0
447055,4,2.5,2448,4949,0,0,3,9,2448,0,2014,0,98030,47.3428,-122.179,2815,5446,0,0
495000,2,2.25,1160,1010,0,0,3,8,1000,160,2006,0,98112,47.6207,-122.301,1200,1170,1,0
479000,2,2.25,1330,1380,0,0,3,8,1060,270,2005,0,98116,47.577,-122.41,1580,4802,1,0
249900,3,2.5,1610,3517,0,0,3,8,1610,0,2005,0,98055,47.4496,-122.189,1830,2889,0,0
897000,4,2.5,2820,6120,0,0,3,9,2820,0,2014,0,98115,47.6911,-122.29299999999999,1510,6120,0,0
1100000,4,2.5,2570,9470,0,0,3,9,2570,0,2006,0,98033,47.6548,-122.19,2570,10663,0,0
685000,3,2.25,1710,1193,0,0,3,9,1140,570,2014,0,98122,47.6173,-122.31,1510,1193,1,0
295000,3,1.5,1220,3286,0,0,3,7,1220,0,1982,0,98033,47.7168,-122.189,1220,2640,0,0
619000,3,2.25,1650,946,0,0,3,8,1650,0,2014,0,98103,47.6536,-122.354,1570,1283,0,0
439108,2,1.5,1130,1340,0,0,3,8,910,220,2008,0,98116,47.5761,-122.41,1310,1340,1,0
260000,3,2.25,1489,2800,0,0,3,7,1489,0,2011,0,98002,47.3452,-122.215,1584,3200,0,0
279000,5,2.5,2690,5557,0,0,3,7,2690,0,2012,0,98178,47.4914,-122.25299999999999,2090,10500,0,0
380000,3,2.25,1530,1305,0,0,3,7,1116,414,2007,0,98177,47.7034,-122.35700000000001,1320,1427,1,0
287000,3,2.5,1600,6315,0,0,3,8,1600,0,2013,0,98092,47.2611,-122.198,1608,4300,0,0
377000,2,1.5,1000,1251,0,0,3,7,930,70,2006,0,98199,47.6529,-122.384,1420,1187,1,0
649950,4,3.5,2440,3012,0,1,3,8,2440,0,2005,0,98117,47.6923,-122.39200000000001,1860,4650,0,0
445000,3,2.5,1260,1102,0,0,3,8,1260,0,2007,0,98107,47.675,-122.387,1320,2500,0,0
605000,3,2.5,1660,1692,0,0,3,7,1610,50,2005,0,98115,47.6801,-122.322,1210,1230,1,0
475000,3,2.25,1190,1137,0,0,3,7,960,230,1999,0,98115,47.677,-122.325,1190,1080,1,0
399000,3,3.0,1520,1884,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.28399999999999,1360,1939,0,0
718000,5,2.75,3250,8100,0,0,3,8,3250,0,2014,0,98125,47.7133,-122.311,1270,8100,0,0
341000,3,2.5,1480,1663,0,0,3,9,1180,300,2012,0,98126,47.5443,-122.375,1380,1537,1,0
818000,2,2.5,2380,9374,0,2,3,8,2380,0,2011,0,98053,47.7095,-122.01899999999999,1610,5000,0,0
759000,3,2.25,1640,1873,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.29700000000001,1640,3920,0,0
547500,3,3.5,1650,2262,0,0,3,8,1650,0,2010,0,98103,47.6823,-122.34700000000001,1620,3166,0,0
358000,2,2.5,1278,987,0,0,3,7,1002,276,2007,0,98136,47.5532,-122.381,1220,1287,1,0
412000,3,2.5,1200,813,0,0,3,9,1200,0,2010,0,98144,47.5894,-122.315,1750,4365,0,0
245000,2,1.5,690,1058,0,0,3,7,690,0,2005,0,98103,47.6951,-122.34299999999999,690,1058,0,0
460940,4,2.5,3202,4964,0,0,3,9,3202,0,2014,0,98030,47.3412,-122.179,2425,4886,0,0
321000,3,2.25,1347,1292,0,0,3,7,1347,0,2010,0,98125,47.7306,-122.291,1480,1865,0,0
633634,4,3.5,2960,6000,0,0,3,9,2960,0,2014,0,98065,47.5183,-121.88600000000001,2960,6000,0,0
290000,1,0.75,740,1284,0,0,4,6,740,0,1928,0,98107,47.6741,-122.406,1430,3988,0,0
445000,2,2.25,1200,1137,0,0,3,7,1200,0,2007,0,98107,47.6715,-122.39200000000001,1280,1295,0,0
739000,3,2.5,2310,7348,0,3,3,8,2310,0,2010,0,98053,47.7116,-122.01899999999999,2310,7153,0,0
429900,3,2.0,1490,1286,0,0,3,8,1490,0,2014,0,98144,47.57,-122.288,1420,1230,0,0
459000,3,2.0,1480,800,0,0,3,8,1000,480,2014,0,98136,47.5492,-122.387,1480,886,1,0
240000,3,2.25,1481,2820,0,0,3,7,1481,0,2012,0,98002,47.3457,-122.21700000000001,1481,3028,0,0
566950,3,3.0,1730,1902,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.37700000000001,1830,1804,0,0
343000,3,3.5,1130,1449,0,0,3,7,1130,0,2005,0,98103,47.6968,-122.348,1130,1200,0,0
572115,4,3.25,3230,4838,0,0,3,9,3230,0,2014,0,98038,47.3559,-122.023,2980,5094,0,0
918000,5,3.5,3920,5150,0,0,3,9,2820,1100,2004,0,98052,47.6638,-122.084,3170,5530,1,0
555000,2,1.5,1190,1361,0,0,3,8,1190,0,2007,0,98122,47.6161,-122.302,1280,3360,0,0
399440,4,2.5,2311,4396,0,0,3,9,2311,0,2014,0,98092,47.3276,-122.163,2458,4616,0,0
450000,3,2.5,1810,914,0,0,3,8,1380,430,2008,0,98116,47.5732,-122.387,1810,914,1,0
648000,4,2.5,3290,6203,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835,0,0
580000,4,2.5,3250,5000,0,0,3,8,3250,0,2008,0,98059,47.4988,-122.148,3230,5507,0,0
415000,4,2.5,2544,4071,0,0,3,9,2544,0,2013,0,98030,47.341,-122.179,2358,4179,0,0
527500,3,2.5,1380,1389,0,0,3,8,1380,0,2008,0,98102,47.6427,-122.32700000000001,1380,1249,0,0
384000,3,2.25,1430,800,0,0,3,8,1140,290,2011,0,98136,47.5477,-122.38799999999999,1430,1387,1,0
455000,2,1.5,910,966,0,0,3,8,820,90,2006,0,98119,47.626999999999995,-122.361,2740,6400,1,0
415000,3,2.5,2280,6031,0,0,3,8,2280,0,2011,0,98019,47.7322,-121.96600000000001,2430,7200,0,0
975000,3,2.5,1660,1344,0,0,3,8,1660,0,2008,0,98102,47.644,-122.32700000000001,1750,2040,0,0
799950,4,2.5,3320,7429,0,0,3,9,3320,0,2014,0,98034,47.7189,-122.225,1840,7429,0,0
545000,5,4.0,1680,7268,0,0,3,8,1370,310,2008,0,98106,47.5571,-122.35600000000001,2040,8259,1,0
429900,4,3.5,2584,5005,0,0,3,8,2584,0,2014,0,98023,47.29600000000001,-122.35,2767,5201,0,0
275000,3,2.5,2217,8019,0,0,3,7,2217,0,2009,0,98001,47.2776,-122.251,1470,8037,0,0
498000,3,2.5,2480,4136,0,0,3,8,2480,0,2009,0,98059,47.493,-122.147,2510,4314,0,0
754950,3,2.5,2610,7256,0,0,3,9,2610,0,2014,0,98033,47.695,-122.18,2610,7206,0,0
895000,4,3.0,3240,5562,0,0,3,10,3240,0,2013,0,98075,47.5919,-121.975,3380,5562,0,0
580000,4,3.25,3569,8327,0,0,3,10,3569,0,2013,0,98055,47.4595,-122.208,2550,5251,0,0
245000,4,2.5,1921,4888,0,0,3,7,1921,0,2009,0,98001,47.2689,-122.24,1921,9140,0,0
417000,3,2.5,1570,4926,0,0,3,8,1570,0,2014,0,98065,47.5342,-121.84200000000001,1800,3202,0,0
555000,3,2.5,1940,3211,0,0,3,8,1940,0,2009,0,98027,47.5644,-122.09299999999999,1880,3078,0,0
353000,4,2.5,2210,13721,0,0,3,8,2210,0,2009,0,98042,47.3122,-122.039,1850,12951,0,0
539000,3,2.25,1280,1187,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,1,0
434900,3,2.0,1520,5040,0,0,3,7,1520,0,1977,2006,98177,47.777,-122.36200000000001,1860,8710,0,1
325000,2,2.25,1230,1078,0,0,3,7,1160,70,2008,0,98027,47.5324,-122.073,1240,817,1,0
650000,3,2.5,1480,2159,0,0,3,8,1480,0,2007,0,98103,47.6533,-122.34100000000001,1480,1554,0,0
379950,4,2.5,2612,5850,0,0,3,8,2612,0,2014,0,98030,47.3751,-122.189,2419,8984,0,0
700000,3,2.5,2350,4975,0,0,3,8,2350,0,2012,0,98029,47.5418,-122.01,2350,3951,0,0
675000,3,2.5,1300,1590,0,0,3,8,1100,200,2014,0,98109,47.6384,-122.34299999999999,1070,1223,1,0
379000,4,1.5,2020,7560,0,0,4,7,2020,0,1960,0,98059,47.501999999999995,-122.146,1410,8080,0,0
571000,3,2.5,2140,2867,0,0,3,8,1960,180,2005,0,98027,47.5357,-122.073,2280,2836,1,0
475000,3,2.25,1380,1621,0,0,3,8,1140,240,2007,0,98117,47.678000000000004,-122.375,1460,1403,1,0
769900,4,3.5,2730,3047,0,0,3,8,2400,330,2006,0,98116,47.5797,-122.391,1980,4600,1,0
635000,3,2.5,1570,1433,0,0,3,8,1570,0,2010,0,98103,47.6858,-122.336,1570,2652,0,0
524000,3,2.25,1370,1007,0,0,3,8,1330,40,2009,0,98107,47.6682,-122.361,1570,1635,1,0
485000,4,3.5,3273,5115,0,0,3,8,2671,602,2014,0,98055,47.4477,-122.204,2996,5100,1,0
650000,3,3.5,1494,1262,0,0,3,8,1494,0,2011,0,98115,47.6826,-122.324,1494,1264,0,0
754842,3,2.5,2930,5641,0,0,3,8,2930,0,2013,0,98052,47.71,-122.113,3300,5641,0,0
428900,4,2.5,2598,5553,0,0,3,9,2598,0,2014,0,98092,47.3412,-122.178,2502,4900,0,0
329900,3,2.5,2242,4995,0,0,3,8,2242,0,2011,0,98092,47.2595,-122.20200000000001,1798,4942,0,0
1035290,4,2.5,2830,5932,0,0,3,9,2830,0,2014,0,98199,47.6479,-122.40799999999999,2840,5593,0,0
544999,4,2.5,2710,6937,0,0,3,7,2710,0,2009,0,98065,47.5153,-121.87100000000001,2380,5866,0,0
449950,4,2.75,2320,4344,0,0,3,8,2320,0,2012,0,98059,47.4862,-122.163,2310,3770,0,0
635000,4,2.5,2720,7991,0,0,3,9,2720,0,2006,0,98133,47.7168,-122.331,1590,8611,0,0
599000,3,1.75,1650,1180,0,0,3,8,1650,0,2014,0,98105,47.6638,-122.319,1650,1960,0,0
478000,3,3.25,1430,1348,0,0,3,8,1160,270,2008,0,98107,47.6743,-122.374,1160,1265,1,0
388000,4,2.5,2090,5040,0,0,3,9,2090,0,2014,0,98055,47.4797,-122.23,1430,12000,0,0
809950,4,3.5,3660,4903,0,0,3,9,2760,900,2014,0,98034,47.7184,-122.156,3630,4992,1,0
659000,2,2.5,1450,1213,0,0,3,9,1110,340,2015,0,98107,47.6692,-122.37200000000001,1620,1456,1,0
971971,4,3.75,3460,6738,0,0,3,11,3460,0,2013,0,98059,47.506,-122.145,3340,6120,0,0
389000,3,2.5,1350,874,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,1,0
355000,4,2.75,3000,5470,0,0,3,8,3000,0,2005,0,98038,47.3613,-122.038,2420,4891,0,0
551500,4,2.5,2950,10003,0,0,3,9,2950,0,2006,0,98059,47.489,-122.14,2790,9323,0,0
417838,4,2.5,2530,5048,0,0,3,8,2530,0,2014,0,98038,47.3559,-122.06299999999999,2530,4359,0,0
399950,2,1.0,710,1131,0,0,4,7,710,0,1943,0,98102,47.6413,-122.329,1370,1173,0,0
740000,4,2.5,3050,8000,0,0,3,9,3050,0,2007,0,98028,47.7465,-122.23100000000001,1910,8000,0,0
335000,3,2.5,1150,683,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,755,0,0
667000,3,1.75,1370,1921,0,0,3,8,1370,0,2007,0,98103,47.6595,-122.351,1370,4000,0,0
920000,4,2.5,3540,7009,0,0,3,9,3540,0,2007,0,98033,47.6749,-122.176,2150,10290,0,0
368000,3,2.5,1370,1350,0,0,3,7,1010,360,2007,0,98136,47.5534,-122.382,1450,6000,1,0
307000,4,2.5,1714,3080,0,0,3,8,1714,0,2009,0,98055,47.428999999999995,-122.18799999999999,1714,3250,0,0
550000,4,2.75,3650,4534,0,0,3,7,2940,710,2014,0,98028,47.7397,-122.22399999999999,2400,7682,1,0
594491,4,2.5,2990,6037,0,0,3,9,2990,0,2013,0,98045,47.4766,-121.735,2990,5992,0,0
460458,4,2.5,3284,6516,0,0,3,8,3284,0,2014,0,98092,47.3393,-122.181,2555,5008,0,0
399950,3,3.0,1860,2875,0,0,3,8,1710,150,2009,0,98126,47.5511,-122.37299999999999,1350,4830,1,0
547500,3,3.25,1720,1977,0,0,3,8,1360,360,2007,0,98122,47.6127,-122.29899999999999,1720,3420,1,0
310000,3,2.5,2540,4775,0,0,3,7,2540,0,2006,0,98042,47.3341,-122.052,2270,5000,0,0
939000,4,2.75,3270,12880,0,0,3,9,3270,0,2014,0,98033,47.6679,-122.17200000000001,2420,7505,0,0
329900,2,2.5,980,1021,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,0,0
436000,3,2.5,1150,1193,0,0,3,8,1020,130,2006,0,98107,47.6684,-122.365,1450,1640,1,0
320000,3,2.5,1820,1855,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1470,6900,1,0
375000,3,2.5,1580,3825,0,0,3,8,1580,0,2011,0,98126,47.5458,-122.369,1380,1500,0,0
392137,3,2.0,1460,3696,0,0,3,7,1460,0,2010,0,98053,47.6861,-122.01299999999999,1720,3631,0,0
520000,4,2.5,2900,4950,0,0,3,8,2900,0,2004,0,98028,47.7717,-122.236,2590,4950,0,0
535000,5,2.75,2620,6389,0,0,3,9,2620,0,2007,0,98028,47.77,-122.236,2620,4504,0,0
407000,2,2.5,1340,999,0,0,3,8,940,400,2008,0,98116,47.5655,-122.38600000000001,1470,1436,1,0
424950,4,3.25,3266,5398,0,0,3,8,3266,0,2014,0,98023,47.2975,-122.35,3087,5152,0,0
290000,2,1.5,1076,1060,0,0,3,7,1076,0,2006,0,98125,47.7167,-122.29799999999999,1076,1060,0,0
399000,3,3.25,1680,1478,0,0,3,8,1360,320,2009,0,98126,47.5674,-122.369,1530,2753,1,0
439990,3,2.5,1930,1348,0,0,3,8,1300,630,2005,0,98199,47.6513,-122.384,1630,6000,1,0
635000,4,2.5,2880,3091,0,0,3,9,1940,940,2014,0,98144,47.5711,-122.286,1560,4080,1,0
635000,4,2.25,2240,5000,0,0,3,8,2240,0,2013,0,98074,47.6212,-122.05799999999999,1760,7500,0,0
351000,3,2.5,2594,4455,0,0,3,8,2594,0,2012,0,98001,47.3054,-122.27600000000001,2981,4950,0,0
437500,2,1.5,1210,1232,0,0,3,8,1210,0,2007,0,98107,47.6712,-122.39,1330,1174,0,0
919204,4,3.5,3760,5000,0,0,3,9,2860,900,2014,0,98117,47.6826,-122.39399999999999,1340,5000,1,0
923990,4,2.5,3600,6055,0,0,3,9,3600,0,2014,0,98052,47.7053,-122.126,3590,6050,0,0
639888,4,2.5,2050,2772,0,0,3,8,2050,0,2012,0,98029,47.5421,-122.01100000000001,2050,2934,0,0
675000,3,3.25,1510,2064,0,0,3,8,1220,290,2008,0,98109,47.6398,-122.345,1670,2594,1,0
899900,4,2.5,2580,3909,0,0,3,8,2580,0,2013,0,98033,47.6852,-122.21,1820,5772,0,0
252000,3,2.5,1670,4020,0,0,3,7,1670,0,2009,0,98118,47.53,-122.26799999999999,1670,4020,0,0
925000,4,2.5,3190,10034,0,0,3,9,3190,0,2007,0,98052,47.6379,-122.111,2110,9300,0,0
552000,3,2.5,1280,1920,0,0,3,8,1280,0,2009,0,98105,47.6621,-122.324,1450,1900,0,0
388500,4,2.5,2718,6197,0,0,3,8,2718,0,2006,0,98092,47.3255,-122.164,2667,5000,0,0
548000,2,2.0,1370,1878,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,0,0
254950,3,2.5,1794,4769,0,0,3,7,1794,0,2005,0,98001,47.3052,-122.28299999999999,3557,4807,0,0
629000,3,2.5,2160,1912,0,0,3,9,1970,190,2014,0,98118,47.5642,-122.292,1810,2653,1,0
734000,4,2.5,2180,7204,0,0,3,8,2180,0,2014,0,98133,47.7221,-122.352,1500,7650,0,0
309000,3,2.25,1490,1294,0,0,3,7,1220,270,2010,0,98106,47.5569,-122.363,1490,1283,1,0
554950,3,2.5,2950,10254,0,0,3,9,2950,0,2006,0,98059,47.4888,-122.14,2800,9323,0,0
550000,4,2.5,2700,5150,0,0,3,9,2700,0,2007,0,98059,47.5071,-122.148,3160,7620,0,0
1010000,4,3.5,3130,5000,0,0,3,10,3130,0,2014,0,98116,47.5656,-122.40299999999999,1950,5152,0,0
309000,5,2.75,2481,4045,0,0,3,8,2481,0,2014,0,98001,47.2602,-122.28399999999999,2363,4175,0,0
328423,3,2.5,1730,3600,0,0,3,8,1730,0,2014,0,98146,47.5019,-122.34,2030,3600,0,0
345000,3,1.5,1420,1192,0,0,3,8,1140,280,2008,0,98144,47.5881,-122.304,1340,1213,1,0
660000,5,3.5,3160,5175,0,0,3,9,3160,0,2014,0,98011,47.755,-122.21600000000001,2100,9351,0,0
385000,3,3.25,1320,1327,0,0,3,8,1040,280,2008,0,98199,47.6506,-122.383,1440,1263,1,0
459000,2,2.25,1010,1107,0,0,3,8,710,300,2006,0,98119,47.6363,-122.37100000000001,1140,1531,1,0
248000,3,2.5,1870,4046,0,0,3,7,1870,0,2007,0,98042,47.342,-122.059,2130,4800,0,0
379000,4,2.5,2260,5824,0,0,3,8,2260,0,2011,0,98038,47.3496,-122.042,2240,5561,0,0
395000,2,2.25,1620,1841,0,0,3,8,1540,80,2004,0,98029,47.5483,-122.00399999999999,1530,1831,1,0
535000,3,2.5,2280,2289,0,0,3,8,1880,400,2006,0,98027,47.5375,-122.073,2280,2425,1,0
970000,5,3.5,3400,9804,0,0,3,9,2550,850,2008,0,98118,47.543,-122.266,2380,7440,1,0
205000,2,1.5,830,1020,0,0,3,7,830,0,2006,0,98106,47.5604,-122.363,830,1379,0,0
310000,4,2.5,2310,7384,0,0,3,8,2310,0,2010,0,98042,47.3737,-122.165,2310,7800,0,0
334500,2,1.5,830,1858,0,0,3,7,830,0,2005,0,98144,47.5828,-122.314,1480,3030,0,0
370228,4,3.0,2050,4000,0,0,3,8,2050,0,2014,0,98001,47.3525,-122.275,2050,4000,0,0
383000,4,2.5,2050,4953,0,0,3,9,2050,0,2014,0,98038,47.3448,-122.024,2340,6175,0,0
384500,3,2.5,1600,2610,0,0,3,8,1600,0,2005,0,98027,47.5344,-122.068,1445,1288,0,0
865000,5,2.5,3190,8160,0,0,3,9,3190,0,2014,0,98177,47.7246,-122.363,1650,8160,0,0
502000,4,2.5,2040,5616,0,0,3,8,2040,0,2012,0,98028,47.7737,-122.238,2380,4737,0,0
569995,4,2.5,2650,6875,0,0,3,8,2650,0,2014,0,98059,47.479,-122.124,2650,5831,0,0
550000,3,2.5,2430,5400,0,0,3,8,2430,0,2007,0,98074,47.6062,-122.057,2640,11990,0,0
525000,3,3.5,2876,5086,0,0,3,8,2360,516,2007,0,98072,47.7511,-122.17299999999999,2390,4419,1,0
516000,4,3.5,2550,8698,0,0,3,7,2550,0,2007,0,98065,47.5216,-121.869,2430,5519,0,0
440000,4,2.5,2730,4526,0,0,3,7,2730,0,2009,0,98059,47.49100000000001,-122.15299999999999,2190,4572,0,0
660000,3,2.5,1780,1729,0,0,3,8,1080,700,2008,0,98103,47.6594,-122.355,1780,1741,1,0
261950,3,2.5,1880,5000,0,0,3,7,1880,0,2010,0,98042,47.3359,-122.054,2260,5000,0,0
551000,5,3.75,3090,4943,0,0,3,10,3090,0,2010,0,98058,47.4594,-122.133,3191,5561,0,0
665000,3,3.5,2460,14155,0,0,3,8,1900,560,2014,0,98155,47.7743,-122.279,2440,14080,1,0
610000,4,3.5,2910,5260,0,0,3,9,2910,0,2012,0,98065,47.5168,-121.883,2910,5260,0,0
645000,4,3.5,2910,5260,0,0,3,9,2910,0,2012,0,98065,47.5168,-121.883,2910,5260,0,0
536751,3,1.75,1930,6360,0,0,3,9,1930,0,2013,0,98065,47.5181,-121.885,2770,6373,0,0
260000,3,2.25,1413,3403,0,0,3,8,1413,0,2009,0,98031,47.4196,-122.193,1763,3719,0,0
429900,4,3.25,2880,5929,0,0,3,8,2880,0,2014,0,98023,47.2752,-122.34899999999999,2880,5846,0,0
535000,4,2.75,2360,15100,0,0,3,8,2360,0,2014,0,98146,47.5117,-122.365,1440,13346,0,0
462550,2,1.75,1070,1276,0,0,3,8,1070,0,2006,0,98107,47.6719,-122.39,1290,2057,0,0
602000,3,3.25,1460,1367,0,0,3,8,1460,0,2008,0,98103,47.6485,-122.334,1310,1191,0,0
300500,2,1.5,1190,801,0,0,3,8,1190,0,2010,0,98106,47.5212,-122.35799999999999,1190,810,0,0
675000,5,2.5,3200,6455,0,0,3,9,3200,0,2009,0,98065,47.5446,-121.86200000000001,3290,7924,0,0
415000,3,2.25,1970,2377,0,0,3,8,1680,290,2008,0,98108,47.5631,-122.29700000000001,1690,1936,1,0
614000,3,2.5,2830,5831,0,0,3,9,2830,0,2010,0,98011,47.7744,-122.22399999999999,2830,6064,0,0
385000,4,2.5,2630,5701,0,0,3,7,2630,0,2010,0,98042,47.375,-122.16,2770,5939,0,0
594000,4,2.75,2720,4613,0,0,3,9,2720,0,2005,0,98028,47.7352,-122.223,2830,4836,0,0
860000,4,2.75,3160,8097,0,0,3,9,3160,0,2014,0,98033,47.6709,-122.166,2200,8097,0,0
1104500,4,4.0,3770,8899,0,0,3,10,2940,830,2006,0,98074,47.6476,-122.079,3300,8308,1,0
775000,4,2.75,3500,6226,0,0,3,9,3500,0,2004,0,98053,47.6846,-122.045,3480,7222,0,0
430760,5,2.75,2710,4685,0,0,3,8,2710,0,2014,0,98038,47.3555,-122.06200000000001,2710,4449,0,0
755000,2,2.5,2170,6361,0,2,3,8,2170,0,2009,0,98053,47.7109,-122.01700000000001,2310,7419,0,0
640000,2,2.25,1540,958,0,0,3,9,1540,0,2007,0,98122,47.6179,-122.318,1410,958,0,0
613500,3,3.25,1876,1531,0,0,3,9,1876,0,2009,0,98115,47.6864,-122.265,1876,1533,0,0
550000,4,2.5,3148,9612,0,3,3,9,3148,0,2014,0,98198,47.3994,-122.311,3000,11475,0,0
789500,4,3.25,3240,4852,0,0,3,9,3240,0,2010,0,98053,47.695,-122.022,3320,5318,0,0
592000,5,3.5,3340,5000,0,0,3,8,2580,760,2012,0,98065,47.5168,-121.87100000000001,3420,5000,1,0
454950,4,2.5,2413,5701,0,0,3,8,2413,0,2014,0,98042,47.3731,-122.15899999999999,2380,5725,0,0
475000,4,2.5,2500,4500,0,0,3,7,2500,0,2010,0,98059,47.4928,-122.149,2230,4500,0,0
659000,2,1.75,1180,904,0,0,3,10,780,400,2014,0,98102,47.6396,-122.329,1380,3610,1,0
